,store_id,lable
1307,99c1e33b-a1d8-4e19-9ae3-da8d38c3fa80,0
1308,55521bc6-6bf2-4d85-a042-395e9eadbf85,0
1309,a2588a91-69f9-ae88-c41b-8e198b2bc0b2,0
1310,a958648f-4da2-4d40-863f-a59bacdbdaee,0
1311,a958648f-4da2-4d40-863f-a59bacdbdaee,0
1312,b1665575-428f-6cb6-632c-a233e015c445,0
1313,b2c4d2d5-9004-47cc-a276-9eb6ed5f122e,0
1314,b2c4d2d5-9004-47cc-a276-9eb6ed5f122e,0
1315,b32411f8-da0f-4079-bbc7-5f1fa7c78692,0
1316,b32411f8-da0f-4079-bbc7-5f1fa7c78692,0
1317,ba81181e-93e1-4ac0-b968-d3224b5a2410,0
1318,be7982bd-42d2-4dff-a726-2691a6f1f1a5,0
1319,be7982bd-42d2-4dff-a726-2691a6f1f1a5,0
1320,be7982bd-42d2-4dff-a726-2691a6f1f1a5,0
1321,be7982bd-42d2-4dff-a726-2691a6f1f1a5,0
1322,b6584933-6be5-442c-8042-8f6d375f9730,1
1323,b6584933-6be5-442c-8042-8f6d375f9730,1
1324,49181a41-864b-460e-9b9d-93f29d3ddb0b,0
1325,49181a41-864b-460e-9b9d-93f29d3ddb0b,0
1326,49181a41-864b-460e-9b9d-93f29d3ddb0b,0
1327,49181a41-864b-460e-9b9d-93f29d3ddb0b,0
1328,49181a41-864b-460e-9b9d-93f29d3ddb0b,0
1329,49181a41-864b-460e-9b9d-93f29d3ddb0b,0
1330,49181a41-864b-460e-9b9d-93f29d3ddb0b,0
1331,c287e1c0-eba8-0084-22e9-56ab9a1a49a3,1
1332,c287e1c0-eba8-0084-22e9-56ab9a1a49a3,1
1333,c287e1c0-eba8-0084-22e9-56ab9a1a49a3,1
1334,c287e1c0-eba8-0084-22e9-56ab9a1a49a3,1
1335,c4b6f9e1-63c2-74a6-548a-1c4cf56455b7,0
1336,c7cad242-ac6d-4657-ab26-75b370b96977,0
1337,c8564e4e-1f2d-4a9c-b1ee-35fd03a15748,0
1338,c8564e4e-1f2d-4a9c-b1ee-35fd03a15748,0
1339,c8564e4e-1f2d-4a9c-b1ee-35fd03a15748,0
1340,cf839967-ee73-41c3-bac2-4dccc8409269,1
1341,cf839967-ee73-41c3-bac2-4dccc8409269,1
1342,cf839967-ee73-41c3-bac2-4dccc8409269,1
1343,cf839967-ee73-41c3-bac2-4dccc8409269,1
1344,cf839967-ee73-41c3-bac2-4dccc8409269,1
1345,d3215f06-4301-4bce-b2ad-6e2b2499e1c0,0
1346,d3215f06-4301-4bce-b2ad-6e2b2499e1c0,0
1347,d3d9aefb-97b2-4b0b-9bf9-90d782b32861,0
1348,d3d9aefb-97b2-4b0b-9bf9-90d782b32861,0
1349,d97a4a3d-94c6-4ca0-8503-f4026e44e7f3,1
1350,d97a4a3d-94c6-4ca0-8503-f4026e44e7f3,1
1351,e3e93615-8aa8-4fe0-8aa0-df2dbbc66241,1
1352,e3e93615-8aa8-4fe0-8aa0-df2dbbc66241,1
1353,e3e93615-8aa8-4fe0-8aa0-df2dbbc66241,1
1354,eafb6acb-2256-0e4f-58e3-2856c2b3ec4d,1
1355,eafb6acb-2256-0e4f-58e3-2856c2b3ec4d,1
1356,eafb6acb-2256-0e4f-58e3-2856c2b3ec4d,1
1357,f002b1ac-600f-43ce-8c53-1b4c51db730b,0
1358,f002b1ac-600f-43ce-8c53-1b4c51db730b,0
1359,fac39802-571f-b81c-5d36-88969007b319,1
1360,fac39802-571f-b81c-5d36-88969007b319,1
1361,fcbb5b98-c5a3-0c3e-3299-bd007c22b2cb,0
1362,fcbb5b98-c5a3-0c3e-3299-bd007c22b2cb,0
1363,fcbb5b98-c5a3-0c3e-3299-bd007c22b2cb,0
1364,008e6342-08f8-49b4-9e65-72cef0878082,1
1365,008e6342-08f8-49b4-9e65-72cef0878082,0
1366,008e6342-08f8-49b4-9e65-72cef0878082,1
1367,1204d79b-049c-402d-a5ed-d4015ce8ff95,1
1368,1204d79b-049c-402d-a5ed-d4015ce8ff95,1
1369,1204d79b-049c-402d-a5ed-d4015ce8ff95,1
1370,141de543-d669-46cf-907f-492e72f42ff6,1
1371,141de543-d669-46cf-907f-492e72f42ff6,1
1372,1603f9ca-1709-4108-bd01-9215f9dea64c,0
1373,1603f9ca-1709-4108-bd01-9215f9dea64c,0
1374,18a3f6a3-f1b8-4a3f-a876-6008d4d7c935,1
1375,18a3f6a3-f1b8-4a3f-a876-6008d4d7c935,0
1376,1aa5e756-b09f-b55f-b387-8f988e8cf3a9,0
1377,1aa5e756-b09f-b55f-b387-8f988e8cf3a9,0
1378,1aa5e756-b09f-b55f-b387-8f988e8cf3a9,0
1379,21822282-d421-93c4-3d67-1954ca302164,1
1380,21822282-d421-93c4-3d67-1954ca302164,0
1381,2802204b-c893-f1a4-6404-70026acbdff6,0
1382,2802204b-c893-f1a4-6404-70026acbdff6,0
1383,285129ab-1558-ea98-3bee-c1f23640be64,0
1384,285129ab-1558-ea98-3bee-c1f23640be64,0
1385,29701471-d1e8-4576-819a-10dbab7df08b,0
1386,29701471-d1e8-4576-819a-10dbab7df08b,0
1387,29701471-d1e8-4576-819a-10dbab7df08b,0
1388,29701471-d1e8-4576-819a-10dbab7df08b,0
1389,2cb6662a-c5f5-4370-a3a7-c97c65ce8229,0
1390,3010289e-47c8-4b45-9e93-a8064b89f4ee,0
1391,3010289e-47c8-4b45-9e93-a8064b89f4ee,0
1392,332dabe5-8a28-a4a4-e627-14868703b726,0
1393,4e2dd6db-edcb-4e96-bc0c-eae7d0ac343f,0
1394,4e2dd6db-edcb-4e96-bc0c-eae7d0ac343f,0
1395,4e2dd6db-edcb-4e96-bc0c-eae7d0ac343f,0
1396,523e98ae-d8be-4b95-a14f-c88f9176b7f6,0
1397,549e2230-dcf8-4370-b53e-36d244fb7f69,0
1398,55cb3fdc-75a5-4a30-8f2a-5e936a60e885,0
1399,55cb3fdc-75a5-4a30-8f2a-5e936a60e885,0
1400,56a24211-eda3-42f2-aa30-e2fdbcf808ca,0
1401,5ba4dc7a-081e-48e4-9893-8745517481e6,0
1402,5ba4dc7a-081e-48e4-9893-8745517481e6,0
1403,5ba4dc7a-081e-48e4-9893-8745517481e6,0
1404,600d25c1-3698-4b7a-909d-94cce6fa2bf4,0
1405,600d25c1-3698-4b7a-909d-94cce6fa2bf4,0
1406,600d25c1-3698-4b7a-909d-94cce6fa2bf4,0
1407,6051ed0c-c8ce-4902-81f3-062b9293eb7e,0
1408,715e3c10-ae61-4d6b-869c-6719e612601c,0
1409,715e3c10-ae61-4d6b-869c-6719e612601c,0
1410,715e3c10-ae61-4d6b-869c-6719e612601c,0
1411,715e3c10-ae61-4d6b-869c-6719e612601c,0
1412,715e3c10-ae61-4d6b-869c-6719e612601c,0
1413,7d299b32-bdef-4b3b-a561-09dddb8e1da7,0
1414,7d299b32-bdef-4b3b-a561-09dddb8e1da7,0
1415,7d299b32-bdef-4b3b-a561-09dddb8e1da7,0
1416,7d299b32-bdef-4b3b-a561-09dddb8e1da7,0
1417,8a2f94d8-910e-0541-f09b-ff27a2489e04,0
1418,8a2f94d8-910e-0541-f09b-ff27a2489e04,0
1419,8a2f94d8-910e-0541-f09b-ff27a2489e04,0
1420,9615ea72-c674-4c51-9ad3-6c6eb8c3abd0,0
1421,9615ea72-c674-4c51-9ad3-6c6eb8c3abd0,0
1422,96c02f71-6eb6-4978-a09f-fda9010b86f0,0
1423,96c02f71-6eb6-4978-a09f-fda9010b86f0,0
1424,96c02f71-6eb6-4978-a09f-fda9010b86f0,0
1425,96c02f71-6eb6-4978-a09f-fda9010b86f0,0
1426,a74e549b-543b-e0a6-43f3-2e465571ab05,0
1427,aebeb6cb-2e2e-0b65-5ae8-2d1a478f481d,0
1428,aebeb6cb-2e2e-0b65-5ae8-2d1a478f481d,1
1429,aebeb6cb-2e2e-0b65-5ae8-2d1a478f481d,0
1430,b3ad7dfd-25c9-41a2-bc43-353ab72c80d2,0
1431,b3ad7dfd-25c9-41a2-bc43-353ab72c80d2,0
1432,b68b4100-d42b-4899-99ed-8bebd2ee0132,0
1433,b68b4100-d42b-4899-99ed-8bebd2ee0132,1
1434,b68b4100-d42b-4899-99ed-8bebd2ee0132,0
1435,b765e3b6-cafa-4ffc-a551-abc510b2a6b5,0
1436,b765e3b6-cafa-4ffc-a551-abc510b2a6b5,0
1437,b765e3b6-cafa-4ffc-a551-abc510b2a6b5,0
1438,c8349fd6-28cf-4ed8-b408-43e114e8bd4b,0
1439,c9f9e408-abd2-447c-a199-7259edb29ca0,0
1440,d09f9223-51c5-4e04-8729-881bd1d81925,0
1441,d2a61b6f-02db-49f6-23a8-ecad2db69195,0
1442,d2a61b6f-02db-49f6-23a8-ecad2db69195,0
1443,d2a61b6f-02db-49f6-23a8-ecad2db69195,0
1444,d2a61b6f-02db-49f6-23a8-ecad2db69195,0
1445,e037f274-6305-f532-98c9-6b5d56c60c16,0
1446,e6cdb48a-24ce-4d18-a609-2b1569295bae,0
1447,e6cdb48a-24ce-4d18-a609-2b1569295bae,0
1448,e6cdb48a-24ce-4d18-a609-2b1569295bae,0
1449,ee345acb-1f20-418c-b30a-0435b66536ad,1
1450,ee345acb-1f20-418c-b30a-0435b66536ad,1
1451,ee345acb-1f20-418c-b30a-0435b66536ad,1
1452,f58ab5b7-eb56-4406-9d3e-7d83be06fc05,1
1453,f58ab5b7-eb56-4406-9d3e-7d83be06fc05,1
1454,fa9545e6-7de3-4679-b132-94df2bceace1,0
1455,fc7f9a85-53d7-4e33-bb8b-4f08314d329f,0
1456,fc7f9a85-53d7-4e33-bb8b-4f08314d329f,0
1457,fc7f9a85-53d7-4e33-bb8b-4f08314d329f,0
1458,0080219d-57e7-6769-9cca-1640f6d6145d,1
1459,0080219d-57e7-6769-9cca-1640f6d6145d,0
1460,090a21e5-99ff-67f2-ff77-81e286e13d0b,1
1461,090a21e5-99ff-67f2-ff77-81e286e13d0b,1
1462,0bb4e702-f16b-edee-dcd2-e968d7688524,0
1463,0bb4e702-f16b-edee-dcd2-e968d7688524,0
1464,14497960-9740-6481-63fe-3f4e1e2db157,0
1465,14497960-9740-6481-63fe-3f4e1e2db157,0
1466,14497960-9740-6481-63fe-3f4e1e2db157,0
1467,1c4055ee-b718-4207-9c29-dd6ccd6c6bd9,0
1468,1fbd902e-2c08-4474-a014-d31a6fd3ec32,0
1469,228f6eba-5174-48fe-8ffe-4fe37be87c6b,0
1470,228f6eba-5174-48fe-8ffe-4fe37be87c6b,0
1471,2689,0
1472,284aaf6b-8035-1924-945c-2ae614c145e7,1
1473,284aaf6b-8035-1924-945c-2ae614c145e7,0
1474,284aaf6b-8035-1924-945c-2ae614c145e7,0
1475,284aaf6b-8035-1924-945c-2ae614c145e7,1
1476,2a3e1c0a-5c51-46e9-b81a-d27247d30535,1
1477,2b41e2e8-2d18-4ee3-9557-cd696eb75a65,0
1478,2b41e2e8-2d18-4ee3-9557-cd696eb75a65,0
1479,2b41e2e8-2d18-4ee3-9557-cd696eb75a65,0
1480,2e778a21-8d7d-f23f-a48c-a6952ec0871b,0
1481,2e778a21-8d7d-f23f-a48c-a6952ec0871b,0
1482,2e778a21-8d7d-f23f-a48c-a6952ec0871b,0
1483,32403643-004c-46f3-be23-4e2f47443caa,0
1484,32403643-004c-46f3-be23-4e2f47443caa,0
1485,3792d433-246a-41ff-a8f1-627bd86be76b,0
1486,37f86331-d1ce-47ea-8007-c2496e44133b,0
1487,3a6cd06d-d441-4c36-9d8a-1a78743e0cc3,0
1488,3ec5d7df-5916-4aa8-8a0f-35d793f642e3,1
1489,3ec5d7df-5916-4aa8-8a0f-35d793f642e3,0
1490,41b3d2f0-84f9-471e-a419-ad15559c7c0b,0
1491,41b3d2f0-84f9-471e-a419-ad15559c7c0b,0
1492,5227bddc-fdd9-fc16-036f-e7d10faa0210,0
1493,5227bddc-fdd9-fc16-036f-e7d10faa0210,0
1494,5227bddc-fdd9-fc16-036f-e7d10faa0210,0
1495,5408cb91-1ac2-47dc-9c37-7c41697c5ecd,0
1496,5e874c56-d30c-1be6-82ac-b436d7fe1eb4,0
1497,5e874c56-d30c-1be6-82ac-b436d7fe1eb4,0
1498,5e874c56-d30c-1be6-82ac-b436d7fe1eb4,0
1499,5f456d22-7099-4c9b-a526-4d15463618ae,0
1500,63264a02-0d57-4888-82ff-1773c8a09420,0
1501,63264a02-0d57-4888-82ff-1773c8a09420,0
1502,64fc521e-dd5c-43f0-b2db-234bb87e6128,0
1503,64fc521e-dd5c-43f0-b2db-234bb87e6128,1
1504,64fc521e-dd5c-43f0-b2db-234bb87e6128,0
1505,650ad4df-ed0e-e134-fe68-cf4ca563bda6,0
1506,650ad4df-ed0e-e134-fe68-cf4ca563bda6,1
1507,650ad4df-ed0e-e134-fe68-cf4ca563bda6,0
1508,6df84922-722f-4e41-9933-96a60b42331d,0
1509,6df84922-722f-4e41-9933-96a60b42331d,0
1510,7b74fa91-6530-48fd-bfe2-a9bcb9e2a30a,1
1511,7b74fa91-6530-48fd-bfe2-a9bcb9e2a30a,1
1512,7b74fa91-6530-48fd-bfe2-a9bcb9e2a30a,1
1513,7fb5c7cf-0ce0-455e-b857-2f6131ce0b67,0
1514,7fb5c7cf-0ce0-455e-b857-2f6131ce0b67,0
1515,7fb5c7cf-0ce0-455e-b857-2f6131ce0b67,0
1516,7fb5c7cf-0ce0-455e-b857-2f6131ce0b67,0
1517,80a9bf35-18d0-4feb-b413-bd4a5399365f,0
1518,80a9bf35-18d0-4feb-b413-bd4a5399365f,0
1519,8186781e-627a-46c6-b953-1367579d85ab,0
1520,8186781e-627a-46c6-b953-1367579d85ab,0
1521,8186781e-627a-46c6-b953-1367579d85ab,0
1522,83489c7c-60bb-435c-aca6-e9998b2a9ac8,0
1523,854a7f7c-3b6e-4b14-bc35-bd7c9c92c40d,1
1524,854a7f7c-3b6e-4b14-bc35-bd7c9c92c40d,1
1525,87f04217-107a-4371-a235-1558fd3bb3fd,0
1526,8a18b665-bdc8-49b1-8dd0-43ee172e8014,0
1527,8ee20aec-f512-4ee9-a610-117e48e5897b,1
1528,8ee20aec-f512-4ee9-a610-117e48e5897b,1
1529,95f9e262-ee7f-408c-ba8c-49ec25136e27,0
1530,9dd3ad05-9e50-46a6-b596-5cd92557c0be,0
1531,b97cfac4-89b9-4e40-9a6c-d729211f6800,0
1532,c108d74a-e77a-46cc-906b-bb76e95ee146,1
1533,c108d74a-e77a-46cc-906b-bb76e95ee146,0
1534,c108d74a-e77a-46cc-906b-bb76e95ee146,1
1535,c108d74a-e77a-46cc-906b-bb76e95ee146,1
1536,c5df2d61-4d2a-15eb-40f3-426f183923c2,1
1537,c5df2d61-4d2a-15eb-40f3-426f183923c2,1
1538,c669edf6-e573-4c53-bffc-72d48f6c6209,1
1539,c669edf6-e573-4c53-bffc-72d48f6c6209,0
1540,c669edf6-e573-4c53-bffc-72d48f6c6209,1
1541,ca3fdba6-51a9-4f43-b4c5-95427363837e,1
1542,ca3fdba6-51a9-4f43-b4c5-95427363837e,0
1543,d0dff935-a4fa-4fe4-94c7-1f4a526cbb4e,1
1544,d0dff935-a4fa-4fe4-94c7-1f4a526cbb4e,1
1545,d0dff935-a4fa-4fe4-94c7-1f4a526cbb4e,0
1546,d73a5f1c-52b0-4eeb-b20a-16eb3c2d5b74,0
1547,d73a5f1c-52b0-4eeb-b20a-16eb3c2d5b74,0
1548,d73a5f1c-52b0-4eeb-b20a-16eb3c2d5b74,0
1549,d73a5f1c-52b0-4eeb-b20a-16eb3c2d5b74,0
1550,da9080da-8d54-f3a2-1d9f-08124cb44f6a,1
1551,da9080da-8d54-f3a2-1d9f-08124cb44f6a,1
1552,daa5fe6a-4a8e-4c0a-be5b-e65ecfd0f645,0
1553,e05f31e3-c377-fd2e-56f6-29f628cc2fb5,0
1554,e4f98e43-9e40-4591-aefd-859a396bf347,0
1555,e4f98e43-9e40-4591-aefd-859a396bf347,0
1556,e73d2b5b-0351-43ab-90c5-20acb73f2231,0
1557,e73d2b5b-0351-43ab-90c5-20acb73f2231,0
1558,e73d2b5b-0351-43ab-90c5-20acb73f2231,0
1559,ab8d0586-d916-4a41-bcb2-635a59b835e7,0
1560,e82f1675-a4ac-46d4-fbe5-6d6dd387c7bd,0
1561,e82f1675-a4ac-46d4-fbe5-6d6dd387c7bd,0
1562,e82f1675-a4ac-46d4-fbe5-6d6dd387c7bd,1
1563,e82f1675-a4ac-46d4-fbe5-6d6dd387c7bd,0
1564,f13c5da5-bde3-4e45-853c-278e7d2f31de,1
1565,f13c5da5-bde3-4e45-853c-278e7d2f31de,1
1566,f13c5da5-bde3-4e45-853c-278e7d2f31de,1
1567,f13c5da5-bde3-4e45-853c-278e7d2f31de,1
1568,f231355b-3e95-4f98-b09e-9d6f2f8a11e1,0
1569,fa31b2e1-36be-4016-8159-c0ab08f296a4,0
1570,fa31b2e1-36be-4016-8159-c0ab08f296a4,0
1571,fae52880-b7fc-4688-b198-19bf31cf8f03,0
1572,04950d55-3836-4104-9103-ad1f5b9cfaee,0
1573,04950d55-3836-4104-9103-ad1f5b9cfaee,0
1574,04950d55-3836-4104-9103-ad1f5b9cfaee,0
1575,08518485-df33-44fd-8c43-31d5ec19cf31,0
1576,0bd25a9e-7c3b-4926-ba6a-ff6261998f46,1
1577,0ca5df8b-9c4c-4608-8083-cff88c1c1b55,0
1578,0de22a8b-e3a8-49e2-9f01-83dd6d91b6b5,1
1579,0de22a8b-e3a8-49e2-9f01-83dd6d91b6b5,0
1580,0de22a8b-e3a8-49e2-9f01-83dd6d91b6b5,0
1581,1a331b8c-2f65-499a-9530-dff9011cafbd,0
1582,1a331b8c-2f65-499a-9530-dff9011cafbd,0
1583,1f1b5f5c-4a31-4c45-8184-1de21e2a9b5f,0
1584,2824758d-2ceb-40d9-a9cf-9e117d91a2c0,0
1585,4131c234-cc4c-4914-b175-f4bae3aece35,0
1586,4608a2cf-2249-4124-9383-60908294b482,1
1587,4608a2cf-2249-4124-9383-60908294b482,1
1588,4608a2cf-2249-4124-9383-60908294b482,1
1589,4608a2cf-2249-4124-9383-60908294b482,1
1590,4914a9e5-800d-288e-ba2b-44708d07299e,0
1591,4b6e9297-14c0-4114-b11f-fef7da1de375,0
1592,03c96822-9f8c-4259-bbe9-ecadc9de794e,0
1593,03c96822-9f8c-4259-bbe9-ecadc9de794e,0
1594,03c96822-9f8c-4259-bbe9-ecadc9de794e,0
1595,4b8dbad0-e7de-4dd3-882c-973eeb827118,0
1596,4b8dbad0-e7de-4dd3-882c-973eeb827118,0
1597,4b8dbad0-e7de-4dd3-882c-973eeb827118,0
1598,4db98a57-2a67-6cc7-2e4e-613b86f1a4fa,1
1599,4db98a57-2a67-6cc7-2e4e-613b86f1a4fa,0
1600,4de352fc-c3cd-b562-97e0-179e93d9e1e8,0
1601,4de352fc-c3cd-b562-97e0-179e93d9e1e8,1
1602,4de352fc-c3cd-b562-97e0-179e93d9e1e8,0
1603,50f7c9f6-186b-4678-9eeb-a71aef8eef2b,0
1604,51127608-4de0-4c11-b31b-381f60d3fdab,0
1605,51127608-4de0-4c11-b31b-381f60d3fdab,0
1606,564011c3-f350-4f1b-8135-89cb68a575d2,0
1607,564011c3-f350-4f1b-8135-89cb68a575d2,1
1608,564011c3-f350-4f1b-8135-89cb68a575d2,0
1609,98545f32-e7a0-4ec4-b0ca-289f72a07be8,0
1610,5a24d2df-f4e5-49b9-9cea-7c49fc47e598,0
1611,720c061c-7aae-4dab-9475-1951478c82b5,0
1612,720c061c-7aae-4dab-9475-1951478c82b5,0
1613,720c061c-7aae-4dab-9475-1951478c82b5,1
1614,89dc7332-6f49-42a6-a314-0c19de758251,0
1615,9630061d-9b4c-7c8d-2488-9c1a4dbc3416,0
1616,9630061d-9b4c-7c8d-2488-9c1a4dbc3416,0
1617,990b18a7-f0b5-467d-9c12-b57c2268af15,1
1618,990b18a7-f0b5-467d-9c12-b57c2268af15,1
1619,990b18a7-f0b5-467d-9c12-b57c2268af15,1
1620,990b18a7-f0b5-467d-9c12-b57c2268af15,0
1621,990b18a7-f0b5-467d-9c12-b57c2268af15,1
1622,9d8a1c93-49a6-859c-25c1-68588b4f8d75,0
1623,67df008c-1ab6-4e81-a511-d2e97e1f2ed5,1
1624,67df008c-1ab6-4e81-a511-d2e97e1f2ed5,0
1625,67df008c-1ab6-4e81-a511-d2e97e1f2ed5,0
1626,ae00e85b-acd7-4998-be7e-98f5993a6ba6,0
1627,ae00e85b-acd7-4998-be7e-98f5993a6ba6,0
1628,b0c943a3-b56c-484c-b932-76d9df42e842,0
1629,b9df8d49-1f7b-4b0a-9c79-e9608b51c63e,0
1630,b9df8d49-1f7b-4b0a-9c79-e9608b51c63e,0
1631,c65c308c-fe28-4bb4-aff4-8f0d46a5c4cb,1
1632,c65c308c-fe28-4bb4-aff4-8f0d46a5c4cb,1
1633,c65c308c-fe28-4bb4-aff4-8f0d46a5c4cb,1
1634,d5775954-49d2-4d96-9bd4-3120de2871ba,0
1635,d5775954-49d2-4d96-9bd4-3120de2871ba,0
1636,d906c34e-bcfe-41d7-b8d7-e2c85377cb9c,1
1637,d906c34e-bcfe-41d7-b8d7-e2c85377cb9c,1
1638,d906c34e-bcfe-41d7-b8d7-e2c85377cb9c,1
1639,dbfdc21b-0e33-4db5-9d75-9e219831fcc4,0
1640,dbfdc21b-0e33-4db5-9d75-9e219831fcc4,0
1641,dbfdc21b-0e33-4db5-9d75-9e219831fcc4,0
1642,e9b42437-aeb6-4b16-b485-bed6a9294852,0
1643,ea10de3c-b0f0-449a-8c33-6a50dfabf855,1
1644,eae43eaf-f38f-4594-87a7-3be0c0053610,1
1645,f46b9955-58d8-4b96-860d-a09af23d8960,1
1646,f46b9955-58d8-4b96-860d-a09af23d8960,1
1647,f46b9955-58d8-4b96-860d-a09af23d8960,0
1648,bb17cd39-6190-4675-b9b4-2e3ca887eaab,0
1649,bb17cd39-6190-4675-b9b4-2e3ca887eaab,0
1650,f7d12f2f-640d-c46a-7197-8e274fa6cbeb,0
1651,f89e1bb6-f4fb-4760-adb0-a6f25ef4a7ba,0
1652,f89e1bb6-f4fb-4760-adb0-a6f25ef4a7ba,0
1653,fa4fc6a5-8cf9-4669-9c31-8e016a7fd078,0
1654,fa4fc6a5-8cf9-4669-9c31-8e016a7fd078,0
1655,0076c9f4-45cd-429a-8dc9-efb3b40a5e31,0
1656,00d4912c-f78c-4a22-a5e3-6f904a29088b,0
1657,00d4912c-f78c-4a22-a5e3-6f904a29088b,0
1658,024c0274-ae25-4ae5-903f-f93e08811642,1
1659,06d71ac2-a008-5494-2ea5-eeffe4fd3486,0
1660,06d71ac2-a008-5494-2ea5-eeffe4fd3486,0
1661,085f10c3-6eb2-4a47-a98a-456ee86ec978,0
1662,0d6138d5-b48c-4b12-941a-49fa4a1d3b66,0
1663,0d6138d5-b48c-4b12-941a-49fa4a1d3b66,0
1664,0d6138d5-b48c-4b12-941a-49fa4a1d3b66,0
1665,0d6138d5-b48c-4b12-941a-49fa4a1d3b66,0
1666,0fef6089-6550-4ade-9501-a2b20bfebe91,0
1667,198866ed-31b1-4100-acc3-326cac06990e,1
1668,198866ed-31b1-4100-acc3-326cac06990e,1
1669,198866ed-31b1-4100-acc3-326cac06990e,1
1670,1bb46dc4-79aa-234f-f9e9-c91206d9071f,0
1671,21562bb3-d89b-40da-b027-30d9201f9736,0
1672,21562bb3-d89b-40da-b027-30d9201f9736,0
1673,21562bb3-d89b-40da-b027-30d9201f9736,0
1674,21562bb3-d89b-40da-b027-30d9201f9736,0
1675,21562bb3-d89b-40da-b027-30d9201f9736,1
1676,21562bb3-d89b-40da-b027-30d9201f9736,0
1677,99a6b107-f309-4dca-a7a9-5c7e32662ac0,0
1678,99a6b107-f309-4dca-a7a9-5c7e32662ac0,0
1679,99a6b107-f309-4dca-a7a9-5c7e32662ac0,0
1680,26678450-5d11-4348-93f8-69c3f4b70ac6,0
1681,2888a0b0-dfc4-43d6-a81d-1a4c34114d98,1
1682,2888a0b0-dfc4-43d6-a81d-1a4c34114d98,0
1683,2922ae3d-9a96-40f7-b4f0-4691175693cf,0
1684,2922ae3d-9a96-40f7-b4f0-4691175693cf,0
1685,2a13007a-057f-4f90-8371-81a7e7599993,0
1686,2a13007a-057f-4f90-8371-81a7e7599993,0
1687,2a13007a-057f-4f90-8371-81a7e7599993,0
1688,2fd9910d-5b4b-4418-b420-52dc09c63e88,0
1689,2fd9910d-5b4b-4418-b420-52dc09c63e88,0
1690,315286f9-e35e-4dcc-9786-97c41e6c0b9f,0
1691,315286f9-e35e-4dcc-9786-97c41e6c0b9f,0
1692,74f77082-9968-4c89-9ebe-0d504a8f3660,1
1693,74f77082-9968-4c89-9ebe-0d504a8f3660,1
1694,33379f5a-77f8-49c7-a77e-c4b6a49b7b71,0
1695,33379f5a-77f8-49c7-a77e-c4b6a49b7b71,0
1696,33379f5a-77f8-49c7-a77e-c4b6a49b7b71,0
1697,33379f5a-77f8-49c7-a77e-c4b6a49b7b71,0
1698,38040acc-1b5b-4652-a423-8bdacc78ccb5,0
1699,38040acc-1b5b-4652-a423-8bdacc78ccb5,0
1700,38040acc-1b5b-4652-a423-8bdacc78ccb5,0
1701,393aa97b-7e35-4988-9d99-4c32017e3fde,1
1702,393aa97b-7e35-4988-9d99-4c32017e3fde,0
1703,3b5d18a4-56ab-434b-8236-8d62c770f547,0
1704,3b5d18a4-56ab-434b-8236-8d62c770f547,0
1705,3b5d18a4-56ab-434b-8236-8d62c770f547,0
1706,3b5d18a4-56ab-434b-8236-8d62c770f547,0
1707,3d227a2e-2917-0f6a-e2cc-20ad9acfe4a4,0
1708,3d227a2e-2917-0f6a-e2cc-20ad9acfe4a4,0
1709,3dc8819c-cd67-17e4-df28-f6ca9231e214,0
1710,3dc8819c-cd67-17e4-df28-f6ca9231e214,0
1711,3dc8819c-cd67-17e4-df28-f6ca9231e214,0
1712,41358ae4-e9ab-0aca-7006-e498339920d2,0
1713,48479491-797d-47ed-bee0-91124673af32,0
1714,48479491-797d-47ed-bee0-91124673af32,0
1715,48479491-797d-47ed-bee0-91124673af32,0
1716,484c067f-18fb-4d0c-a472-96c372b1edd0,0
1717,484c067f-18fb-4d0c-a472-96c372b1edd0,0
1718,4e67e7ff-fd93-45fe-95ac-4e19b9f40b52,0
1719,4e67e7ff-fd93-45fe-95ac-4e19b9f40b52,0
1720,522cd754-5b41-4de1-a785-e40fd283fdb3,0
1721,545285bb-ae23-439b-a849-be6884fad3c4,0
1722,545285bb-ae23-439b-a849-be6884fad3c4,0
1723,58d88708-0017-4846-b27a-eed92ff3970e,0
1724,58d88708-0017-4846-b27a-eed92ff3970e,0
1725,58d88708-0017-4846-b27a-eed92ff3970e,0
1726,5999e960-bdc6-4c9d-aefc-c244b319a2f3,0
1727,5999e960-bdc6-4c9d-aefc-c244b319a2f3,0
1728,5afa955d-a0fa-4bb3-95cb-2d9f37eb33de,1
1729,5afa955d-a0fa-4bb3-95cb-2d9f37eb33de,1
1730,5afa955d-a0fa-4bb3-95cb-2d9f37eb33de,1
1731,5b0aa636-5a95-4ba6-bfea-69b5986cee73,0
1732,5b0aa636-5a95-4ba6-bfea-69b5986cee73,0
1733,5b0aa636-5a95-4ba6-bfea-69b5986cee73,0
1734,5b0aa636-5a95-4ba6-bfea-69b5986cee73,0
1735,63c06b59-e72e-4c82-a789-53ec823602f8,1
1736,63c06b59-e72e-4c82-a789-53ec823602f8,0
1737,654077b9-cde1-49c5-b749-07cdb539d7fe,0
1738,654077b9-cde1-49c5-b749-07cdb539d7fe,0
1739,65aea318-60cc-4790-8556-64e5466566db,1
1740,65aea318-60cc-4790-8556-64e5466566db,1
1741,65aea318-60cc-4790-8556-64e5466566db,1
