merchant_id industry_level1 province
3d3976be-9a6e-48fb-8312-978b94f3a8a4 1 3
3d3b4cb9-3725-4073-9012-2ef7dd6e73ad 2 3
3d4c698c-99ce-11e6-9007-ecf4bbdeffbc 1 2
3d65f63e-2eff-11e7-8008-7cd30ab49c9c 1 1
3d676abf-3286-4c43-90a4-b58540196085 1 1
3d8acf43-d45b-4f2f-8a99-fe0ec4878b38 2 1
3d9cd438-06d0-11e6-9180-ecf4bbdede50 2 3
3da92bfa-d326-11e6-9007-ecf4bbdeffbc 2 3
3dc075e7-5d34-11e6-9007-ecf4bbdeffbc 1 1
3dc4f458-b95d-41ff-91a6-92f5e2bb6147 2 1
3dcc2acd-1192-496d-a474-32191ed1fb73 1 2
3deb8bba-b9e1-4dd6-ae9e-96550f1266d3 2 3
3df5a7f9-71f4-11e7-bd48-70106fb1fcca 2 1
3e05655a-95e5-47a7-9488-ee3b56744142 1 1
3e2d8fde-b443-41dc-9610-5055089f2025 2 1
3e47eb6d-9bc4-4acf-842b-500d28529c4d 1 1
3e5261fe-31dc-4047-ada5-fe06c33590f8 1 1
3e5a9036-0f21-4b34-aa59-6d8fc5ee6a6b 1 3
3e5da786-c4ef-42ac-a463-af8f3ddf8b41 2 1
3e8059f8-f6fa-4775-8486-0e6283fdc034 2 1
3e8c598c-d1be-4266-adf5-4372ca138b86 1 2
3e8ff977-b929-46e8-a65b-fc2b8bf92920 2 2
3e9c1f80-0151-4f17-ace0-23cd4fa6f8dc 2 1
3ea5e671-d664-4ca0-86a4-a026876b42c8 1 2
3eb4b73f-222c-11e6-9007-ecf4bbdeffbc 1 1
3ec4064a-6756-4ebf-9274-83a5882498fb 1 2
3ec7b845-62b6-11e6-9007-ecf4bbdeffbc 1 1
3ec9ef6b-e91a-425b-ac6e-c84ae5c2c7b7 1 1
3eec3e4b-2999-4963-aafb-db5d94296232 3 3
3f08bd8c-6cbb-4635-9d75-847b78b5f68c 3 1
3f0afa20-ec03-422d-a23d-a5350e6dbc60 1 1
3f146281-9d7a-4471-b232-807b8533eeae 2 1
3f1f0ec7-b20d-11e6-9007-ecf4bbdeffbc 1 2
3f2488a3-92bb-4508-961c-d7c95b93e64a 3 2
3f33e509-dfce-4224-8d41-7a0aaa053987 3 2
3f4894be-16a2-11e7-bf3b-008cfae27c4c 3 1
3f503a21-3d3f-4cd7-bbd8-50ef28c69648 1 2
3f58b4e3-721e-401f-aa8e-26780b8cbf80 2 2
3f691b0f-9d6e-4a80-9de5-11f8b82a5aa0 2 3
3f7c4d28-b3b6-11e5-9987-6c92bf21cf9b 1 1
3f7db879-d3c4-11e6-9007-ecf4bbdeffbc 1 3
3f935f57-0b0f-468f-9271-c13afd2d0207 2 1
3f97ca20-7a79-4474-b446-f3c907e993fb 1 1
3faffb26-7fd3-4536-84df-e1ab37d37775 2 1
3fbd8ed9-5449-49fb-897e-aabf85fc0a99 1 1
3fd6e171-e500-498a-87a1-c338a901c583 1 1
3fe7e769-c538-442d-85b3-afa930387946 2 1
3ff80d93-9735-4dee-b4cf-de98160ef0c0 2 1
3ffd772a-24d8-11e7-8008-7cd30ab49c9c 3 3
4004b583-4235-4786-9b66-e80f1b18f102 1 2
4013dd06-d4bd-11e6-9007-ecf4bbdeffbc 1 1
40171620-fba5-11e5-9180-ecf4bbdede50 2 3
403540f7-37ac-11e6-9007-ecf4bbdeffbc 1 3
4039b410-8c9b-44a2-81e6-9e3ad1f9f363 3 2
4074c2a1-e159-4b7b-929a-f55be39c4013 3 1
4076ce4e-ae25-11e6-9007-ecf4bbdeffbc 1 1
408129b0-3a1c-11e7-bd48-70106fb1fcca 1 1
4089dd39-afd4-4fbb-8165-eb432cc4f67d 1 3
40976fcb-9c8c-4569-8519-16b8310c2a8b 2 1
409b678c-d24a-11e6-9007-ecf4bbdeffbc 1 1
40a110b1-1790-11e7-bf3b-008cfae27c4c 2 1
40b24ed1-c9b3-11e6-9007-ecf4bbdeffbc 2 1
40bdf9d4-b16d-4747-a52f-869da659c1da 1 1
40ca4191-fcfb-4a9b-8f6c-2893fa31f024 2 1
40d568c1-40b4-485b-83bd-6be7526d1de7 1 2
40e1649c-015d-4e71-8e7e-e1fc5a7a0f9f 1 3
410613b0-d186-11e6-9007-ecf4bbdeffbc 1 2
41081823-412d-4f87-afbe-97d49277789b 1 1
410b1c45-3e44-4e9b-a40b-3970b545fdd1 2 1
410bb7c6-f3dd-4279-8426-60bd29043d50 3 1
410cb869-0ebe-11e6-9180-ecf4bbdede50 1 1
4115c328-e3fd-4f5f-8fa6-13011b865b09 1 2
41244b11-f59b-11e5-801b-6c92bf21cf9b 2 1
41286856-d7fd-47bf-8885-b5ecd834ab9d 2 2
41294863-98c8-436f-92bf-3590087d4b1c 3 2
412c323f-1f75-11e7-8008-7cd30ab49c9c 2 1
41320300-5af8-11e6-9007-ecf4bbdeffbc 1 2
41340e94-7550-40ec-9115-ad88c1aeb4b5 2 1
41703f66-06f1-4422-aa1e-96133bb8546f 2 2
417dd5fd-5176-11e7-bd48-70106fb1fcca 3 1
41898f0a-f346-11e6-9007-ecf4bbdeffbc 2 1
418f46a1-ca60-4f83-a8cf-777f23c3a0cd 1 3
4192f0de-ed4a-42d2-9b73-3a5f5a48b1ff 1 1
41da8fe6-d346-4553-8cf2-c9e41da492c1 2 3
41dc6f87-0803-4064-b1b3-0f8d844e5731 2 2
4202107a-8d70-470b-817a-e84e9ced1d02 1 3
421c1664-bdeb-45ea-945d-9aacda8beeca 2 1
4238cf40-4f63-4792-a960-dc3436c8bb59 2 3
4243caf8-e314-42d6-89b8-441a85ac612f 3 2
424cca45-a9f9-49c0-8b9c-8d6b1e9bde61 2 1
4254a4c9-66ca-45bd-b5b2-41872ad0aedc 3 1
425848af-f4b1-415a-9841-8c636a49fa42 1 3
425e21d2-180f-11e6-9007-ecf4bbdeffbc 1 2
427e68fa-81e8-4acb-8bd1-0e074e45f7b4 1 1
42850e4f-3f5e-11e7-bd48-70106fb1fcca 3 3
428db8f1-2693-45e2-8c87-c5a1f0659ee5 2 1
42a7eafe-a2c9-479c-927d-16dce7788607 2 3
42b6299a-a604-4938-9f1b-295c55e8891d 3 1
42b825ef-3483-11e7-bd48-70106fb1fcca 3 3
42c18cfc-2a3d-11e7-8008-7cd30ab49c9c 2 2
42cac587-37ec-46b8-a3a8-bd1f628acdb5 1 1
42cafe7f-cc60-4f37-9f7a-8b524f6693d0 2 1
42ceb679-a5d6-44c6-ac44-6c79e1b93739 3 1
42def0db-fdcf-486f-8a64-47746bd5cf71 2 1
42e7c3ab-a1f2-4286-9f15-51cfa4d1923d 1 1
42eecb8b-a760-4ac1-95db-d9258a4077ab 1 1
4302108a-bd19-445d-b88d-bc5860a768cc 2 1
4306b82e-be33-4f53-9cfc-77ebc9723ee6 2 1
430ab482-efee-11e5-801b-6c92bf21cf9b 1 1
430dd5d3-84fc-4da8-b476-fba80828ce7a 2 1
430e90f9-7c6f-441d-9ece-447bf2cddcb5 1 1
4313717c-b855-4609-a1b9-006316820dda 2 1
431a2ffa-9b5f-11e6-9007-ecf4bbdeffbc 2 1
433bf58b-e539-425e-809f-2081fb4f9a68 1 3
434d5ae0-51f2-4831-ba0e-8a3655143d00 1 1
4353dc6d-4add-40d2-9c87-b938757fe7f0 1 1
43732258-d466-4aa8-8f19-e6a4429c10c4 3 1
437a67f9-c7bc-4491-8c27-49c7ab2b7961 2 1
43a860f3-f023-4d63-96d6-4cc0b8dbe856 1 2
43bc16a7-f8fd-11e6-9007-ecf4bbdeffbc 1 2
43ceca2d-04a8-11e7-be5d-ecf4bbdede50 2 1
43eb91b8-c79a-41a7-90b4-3d006ebf1636 1 3
440d82f4-fbd4-4297-89b3-135af35b78a2 1 1
44149045-6e48-456b-8c28-b92e212763b7 3 1
441cc25b-aa30-11e6-9007-ecf4bbdeffbc 1 1
44246e53-d2ad-4f1f-a10f-c828cf41cb58 2 1
44383d8a-f8d5-4830-991a-9b68f925f3b7 3 1
4451e02e-7c66-4c86-8220-0c78a13276a0 2 1
4454255b-a508-49e1-a6e3-e6fc1751838f 2 3
44579188-6190-41c5-a8f1-fb288e622ce1 1 1
44a1cfd0-f1e9-4c32-a404-aa4039ce8c23 3 1
44a41e75-0d7b-43b5-bd66-3a04fc49fa38 3 2
44cc50cc-08d7-4060-8bb9-195d6181ef7e 1 1
44db7ee7-e8e7-4648-ba93-12d1eabe06dd 2 1
44e36366-50c2-4a9f-932e-9e0eaf9faaae 1 1
44ec2ab0-42c0-439a-84b6-1c84828d0b19 2 2
44f7af02-a755-4ab5-87f8-aa79d548a67f 1 1
4505ff1a-663d-45ec-8892-52186979ad1a 2 1
45095120-d9cd-4814-b297-944b8ff0e7f3 3 1
4525f92a-3563-41d7-b7fe-3269e90e769c 1 3
452c0f18-2fef-11e7-8008-7cd30ab49c9c 2 1
452d2b82-f4a6-496d-994b-36abc6823d89 1 1
452fc1e0-8d4b-4c48-acf6-36bfa8e32390 1 1
45321622-8b7d-4a36-be5b-32055a9eb4f8 1 1
4544ceee-e953-4713-a823-e90ae18d4fcb 2 2
45454dff-f1bd-11e6-9007-ecf4bbdeffbc 1 1
4568417e-7ac1-4228-b1d4-f02c1e3beed1 1 3
45781dd8-78bf-41bd-bdaf-61c0d871ea1e 3 1
458fd5d2-de12-4643-a523-3a15b5399490 1 1
45b4ac64-f9ff-4291-999e-6b15ed3ed7ec 2 1
45b574df-7f5b-4a2d-99ec-45071f423e81 1 1
45bba02e-06c3-11e6-9180-ecf4bbdede50 1 1
45c7689d-bece-4b2d-b278-cfc1499ceb71 1 2
45da9264-e656-4f45-ab55-0c507be84375 1 2
45e2c3fd-b26c-42b6-bb20-1a6e31f23dfd 3 2
45f6e1b5-f9c1-449c-8752-5c3433bbb779 1 1
45fc4a78-a6d4-49ac-b55b-e41e419522a4 1 3
46046d58-ad60-41ab-a167-932134fa31b1 1 1
461d2c7e-91e5-11e6-9007-ecf4bbdeffbc 2 1
462bbead-8fbf-479f-855a-87693877ba0d 2 1
462fb19c-6600-42be-932e-3f58bd605f26 1 3
4642470e-6aa2-11e6-9007-ecf4bbdeffbc 1 1
46488636-0ded-11e7-be5d-ecf4bbdede50 2 3
4648fa9d-096e-493e-aac4-6cfff700ac15 1 1
464dd089-1012-43c7-a7ce-51edea3f335b 3 1
465b3585-4481-4690-a8ac-ab7c50b7084a 1 1
465e0a21-af96-4116-bcac-a4d91a237979 2 1
46652886-4678-11e7-bd48-70106fb1fcca 2 2
4677f847-d5fa-11e6-9007-ecf4bbdeffbc 1 2
46784c2c-4730-4b90-9937-597b79eead9f 2 3
46809b1c-fd63-11e6-9007-ecf4bbdeffbc 1 1
468f9ab6-ed5e-4aa1-8dab-1b9c31c1d3f4 2 1
468ff4dc-5622-4d54-a3d1-45b17db1923b 2 1
4699731e-d320-11e6-9007-ecf4bbdeffbc 1 3
469bf2ae-a262-4024-8fb3-83a21c5e999f 3 1
469d090f-f332-11e5-801b-6c92bf21cf9b 1 2
469d8a59-b910-4a2f-aaa5-64324f377c39 2 1
46b649ad-fa5c-11e6-9007-ecf4bbdeffbc 1 1
46b6af91-a457-4dff-b444-98b2ffac1f64 2 2
46dc15b3-1c97-441b-9de9-a113d2e673e1 2 2
46e656ae-181b-11e6-9007-ecf4bbdeffbc 1 1
46e82784-e72c-46bb-9d8e-8478da240963 2 3
46f2e3af-0874-4a6c-9fa4-39eed69eda84 1 3
46f48e4d-20da-11e6-9007-ecf4bbdeffbc 1 2
46f970b6-201b-11e7-8008-7cd30ab49c9c 3 3
46fbb349-8b90-4aab-b3ae-8cfd763e1b17 2 2
47075c32-013d-11e6-9180-ecf4bbdede50 1 1
471bc905-f32d-4398-bc30-492a7d8a1931 2 1
471e5e7d-0065-4807-a2b3-73bccfe0d5ab 3 1
472c5390-0fbb-4c8e-b528-bdd1dd03aadc 3 1
472d824f-efbf-43b7-8599-f86017f89f80 2 1
4734aa14-91d8-11e6-9007-ecf4bbdeffbc 1 1
473509f7-46a7-11e7-bd48-70106fb1fcca 1 2
473f4043-014c-11e7-be5d-ecf4bbdede50 1 3
473f417d-d61b-11e6-9007-ecf4bbdeffbc 1 1
4740769e-39f2-11e7-bd48-70106fb1fcca 1 3
474243e7-6824-40f3-9d51-0fd1cf6bd894 1 2
474899fb-b0a0-43a6-874f-64f34306a302 2 1
4756e9f6-5af7-4c39-8eff-6c9f37f3e38b 1 3
4773ca67-b464-11e5-9987-6c92bf21cf9b 1 2
478dfac0-43b5-479c-8266-5654d15e107c 2 3
478eb9bc-c10a-11e6-9007-ecf4bbdeffbc 3 1
4795849d-401d-4586-a4d4-341a479eb218 2 1
479ee4db-9f5e-11e6-9007-ecf4bbdeffbc 1 1
47a87fd1-7d31-4ef3-a4f3-f3c068f1968c 2 3
47b97203-3011-4153-96d1-1408099b9baf 1 3
47bc7465-8e4d-4cd6-a9f4-581f82126a12 1 2
47bdd8aa-1601-11e7-9936-008cfae57a48 1 3
47bfd251-fe00-4c00-89d5-a93631d279d8 1 1
47d8f910-cd22-4ba7-8ab9-eb0addadea68 3 1
47dfaac5-499b-11e7-bd48-70106fb1fcca 2 1
47efbe5d-de0d-11e6-9007-ecf4bbdeffbc 1 2
47efe6ea-a7e9-11e6-9007-ecf4bbdeffbc 1 1
47fc9f0b-50f0-436a-949d-de0ae4f99aeb 1 1
480691c3-31f3-4d37-b7ba-015e43b98524 1 1
48168d44-9d1f-44b7-b24b-65f1af14e71b 1 1
481a4779-0b44-4bb1-8edf-4ab7fb216f1c 2 1
481aa2a5-da9a-4389-93aa-309e7937dd3a 2 1
481abf32-24dd-4a0b-83b3-aad24e2628d7 2 1
481d86ba-a0e2-4011-99ca-1049f42270fb 2 2
48247417-d86f-4def-9597-add5d6757f0c 1 1
4827cbf2-4392-11e7-bd48-70106fb1fcca 2 1
484041b4-2607-4e06-a157-ca1f28524875 1 1
484a8bd9-3ee4-409c-b8b5-a56c6853a48d 1 2
486c1626-83cd-11e6-9007-ecf4bbdeffbc 1 1
486e1030-b2b6-4d12-b877-5f52428cff2b 2 1
487212a0-a158-4e19-a17f-385ea4aef8a7 1 1
487d3104-2dfc-11e7-8008-7cd30ab49c9c 1 1
487de644-41eb-4e88-b861-050405efe313 1 2
487e1afa-7536-4958-afaa-aecbbc91c685 2 1
48b10726-8489-4b2e-8eb2-dc0f2c539773 1 1
48c38a4b-43f9-4a3e-9891-fbe648f8cda4 1 1
48c9a281-e5e2-4ef8-b355-4569dee38969 2 1
48ce4c36-bd86-49df-bf81-a1258016216f 1 1
48e68efc-e55b-41cc-a66b-f8caf59e82bb 2 1
48efeaf2-2694-11e7-8008-7cd30ab49c9c 1 2
4901d2d4-2355-4514-8034-587dee4b29e8 2 1
49110dc8-2147-4d78-806f-cd846eb2c9f4 1 2
491192d5-dfac-43fc-9e4e-cd0dd1b3cfe8 1 2
4924e40a-9e6a-11e6-9007-ecf4bbdeffbc 1 2
4962241a-b2db-11e6-9007-ecf4bbdeffbc 1 1
4965aaf2-8110-44c8-a3db-4e175216e9c2 1 1
4965ffb2-d735-4752-bf80-7757f609f9c7 1 1
49a13d55-8493-11e6-9007-ecf4bbdeffbc 1 2
49a4d918-0728-4e8a-bd3f-d91f7cea0798 2 1
49a59a37-50a3-40ae-b38f-38fd1a8e5e73 1 1
49b04876-479b-4c2b-8a0e-ccd327c4e3ad 2 1
49ce80cc-93ee-4149-beb4-15129f3517c7 1 3
49d71a26-30c2-11e7-8008-7cd30ab49c9c 1 3
49e97062-d63f-427b-83c8-a406899373bf 2 2
49e97670-c81a-4da0-a20c-4a1c73af157f 2 1
49ebfd43-28c4-4c01-9d15-47cabc3712b9 2 1
49efb4f2-1e78-11e7-8008-7cd30ab49c9c 2 2
49f4a6c6-146b-11e7-9936-008cfae57a48 1 1
49fdc6b3-b243-4f92-b1b0-b0addcc9bed9 2 1
49fde028-3f95-11e7-bd48-70106fb1fcca 2 1
4a0efe5e-6dbf-11e6-9007-ecf4bbdeffbc 1 1
4a22b8e4-621d-49a7-8e3c-c09a900b595b 2 1
4a360a2a-a7f9-11e6-9007-ecf4bbdeffbc 1 3
4a387b80-eb63-11e5-801b-6c92bf21cf9b 2 2
4a4478be-b73d-46fa-afb8-64385b471529 2 3
4a556819-34d9-4b6c-be00-dd25887109ea 1 3
4a585665-9ea5-4ec6-819c-d394fd02fdbb 2 1
4a592305-b829-472a-8e4d-50b4866bb35e 1 1
4a5d0ae6-e50f-49ad-b603-a994710afb36 1 1
4a7e10d7-bd78-4812-8e24-d26ffcd782ea 2 1
4aa40f1e-9850-439e-bd8e-48421803c45c 1 1
4aa51735-4851-11e7-bd48-70106fb1fcca 1 1
4aa772af-e896-47aa-bae9-e5d58e607e6d 2 3
4ac04beb-1f3b-11e7-8008-7cd30ab49c9c 1 1
4ac182c4-3a26-11e7-bd48-70106fb1fcca 1 1
4ad1c0fd-3c78-11e7-bd48-70106fb1fcca 2 1
4ad5bd7f-136a-44a3-9b48-dee927f6e5d7 2 1
4ade3365-a2dd-4f50-8230-1b0d395b94af 1 1
4ae5a13b-308f-11e7-8008-7cd30ab49c9c 1 3
4ae5d6d2-5300-11e6-9007-ecf4bbdeffbc 1 2
4aeafe2e-97da-40c7-87e8-a908c0feb069 2 1
4aeb5a9c-74fd-45f1-a29e-3df2595c4dc4 1 3
4af75dcb-3a21-11e7-bd48-70106fb1fcca 1 1
4afcf5c5-2eef-48b0-93bf-fac17c7cc69c 2 1
4b0c7783-12c8-4dd6-abb4-2cffe0a7d232 1 1
4b16fb6f-299b-11e7-8008-7cd30ab49c9c 2 1
4b1e9677-5a0b-4173-a6c0-1c42f553e950 2 3
4b2cc44e-8821-498e-bead-f2a0202374ca 1 1
4b3d9d45-27fc-11e7-8008-7cd30ab49c9c 2 1
4b3dace3-03bf-11e7-be5d-ecf4bbdede50 1 2
4b4fc8db-a333-4994-8396-7ba90a1c2bdd 1 3
4b4fdc54-6af3-413a-8e71-ee167840832b 1 1
4b52220e-5f24-4571-aac1-e6b32e27d08e 1 1
4b62e85c-0641-4fef-b583-8a3ad2c27a10 2 1
4b73a8a6-cc36-11e6-9007-ecf4bbdeffbc 1 1
4b7bc394-b9a8-4a99-a324-148957161acd 1 3
4b7d6f33-9763-11e6-9007-ecf4bbdeffbc 1 2
4b87581c-8873-4b2f-ad8f-8ff162e90f76 1 2
4b9171a7-7cff-4a49-ba83-cd9bd43bc23e 2 2
4ba3f96a-91be-46f6-9ccc-cc7086c96574 1 3
4bb0a630-be4f-47d5-a680-37f2e29154f6 2 3
4bc01dbb-8f16-4ec2-8da5-420bd0e93326 1 1
4bc652ff-4f92-4fae-83ba-642bb5ab9b5a 2 1
4bd8a0b5-64ad-4a14-820a-f749fe7cd700 1 1
4bda0cd3-37d1-11e7-bd48-70106fb1fcca 3 1
4bfdfe04-d9ee-466a-ac20-740e188766d2 1 2
4c1ad2aa-4f97-4e6e-ae3a-ed26ca1243a7 1 1
4c35bd0f-355e-11e7-bd48-70106fb1fcca 1 3
4c3f9580-314f-4f85-bcfd-2224408f67ed 3 2
4c44354d-9800-4e39-ac3c-bed9122f6034 1 1
4c4ab1c2-3684-47d4-ba9f-d65647d4ea58 2 1
4c605825-96c6-438c-8964-488d4825c30c 1 1
4c60b861-fe71-467c-8055-9eaf0fd0bb7a 1 2
4c6bc729-7429-4bcd-aa07-9d9a2c6fef96 1 3
4c6f74ef-ad5b-42a0-b67d-57ec55db0467 2 2
4c8094b7-786e-4728-a6ee-d2f230026f22 2 1
4c8191c2-b908-40e0-9c5e-a6ff1a1f4375 1 1
4c8ab2dd-f673-11e6-9007-ecf4bbdeffbc 1 1
4c8c970f-c5e3-4b7b-86c8-ba1a73a8e35c 1 1
4c8fc7f2-f34d-4cd7-9d0d-80d50c70dc5a 2 1
4c98df9d-6d48-4c36-a328-df6167f54ac5 2 2
4c9f409a-9d21-4fcf-b7d4-2913b7154f63 3 1
4ca6ddb7-b2fb-4d17-b620-9f313531be22 2 1
4cbee9a2-d644-422b-8ca5-78d4a04ce075 1 3
4ccbec0d-15cb-11e7-9936-008cfae57a48 1 2
4cccc6ba-3f0e-40e2-8a2d-d532e8d217e8 3 1
4cd253f9-5aa8-4f95-9268-575c98bc55d3 1 2
4cd8472c-b5de-4d33-8a00-2bf3e0cac349 3 2
4cdcb558-ccf9-4f5c-a5b4-44ce49a241ce 1 1
4cdd0a07-7cba-4725-b1e0-75eaa3beadb6 2 1
4ce23074-8280-4be6-8dba-c054c4fab875 1 3
4cf7c490-a020-4b7f-8efd-d5295367b70e 2 1
4cf9033b-4e6a-44a9-9ff7-5949ef0965a8 2 2
4cff09d6-aea9-4ece-9fed-3edbb890f18f 1 1
4d12111a-d030-4058-a590-69fee7214894 1 1
4d26c0f6-9603-4f29-a95f-7a4a84329ff3 2 1
4d391175-9ac5-4034-a165-3136227da121 1 1
4d409975-273c-44f4-bd0a-7c3fcb0ef102 2 1
4d452cfc-9120-4723-8b69-42bc1a80ab60 1 2
4d4b4856-ae62-4073-9f63-8376ff0cefdd 1 2
4d4ca047-2a4a-4d21-8c18-b3880f5df92f 2 1
4d53de63-f9a0-11e6-9007-ecf4bbdeffbc 2 1
4d57b3a7-c357-11e6-9007-ecf4bbdeffbc 1 2
4d58fba4-af5b-4168-bcef-180c6310da85 3 3
4d999d28-6136-4164-bebd-baf558b0efd5 2 1
4da0bcc2-9ca6-4ed0-a45d-13887c45f1a8 1 1
4dac11ed-a0d9-4e7b-9c51-94b7da0f065f 2 3
4db3c5e4-d26c-4531-ad75-956a69e361c9 3 3
4db6b131-1c49-4372-be76-32b2241ec256 2 3
4dc492a9-307f-4ee8-8819-868448215d16 3 1
4dcc5900-640a-4ec7-a5a3-ab9c6f60ca31 2 3
4de1db4c-77a3-4da1-aa07-3433e32a3cd6 2 1
4ded3a11-aad4-4c3d-b877-e5943cf1393d 2 1
4e17136b-eddf-11e6-9007-ecf4bbdeffbc 1 3
4e17de6b-e564-4827-9d27-a41ab9be0b30 2 1
4e198e2a-0a91-4123-b038-4b019f3016de 3 2
4e279db8-5fd3-46ac-9a78-642dd08c66d5 1 1
4e2beef4-4b19-11e7-bd48-70106fb1fcca 1 1
4e44e25e-d47b-11e5-801b-6c92bf21cf9b 1 2
4e59f8ba-f307-4726-8ee1-78650d8611e6 1 1
4e63a480-352f-11e7-bd48-70106fb1fcca 2 1
4e66427b-fe3a-11e5-9180-ecf4bbdede50 1 1
4e84e035-5db0-4639-80ee-e0b14273b65d 2 1
4e8bba83-25df-4994-838f-c09b6275f95a 1 1
4e8ec2d1-7ce7-11e7-bd48-70106fb1fcca 3 1
4e92cae5-229d-4b29-ad37-7a97647ddde8 1 1
4e97f63e-1752-441f-951d-68be3459b26b 2 2
4ea32947-eaf0-11e6-9007-ecf4bbdeffbc 1 1
4ea79832-0b68-44ab-9fdb-70c90514d546 1 1
4ea99013-7cf2-473e-99f0-8a77f93a6f71 1 3
4eab9f08-c1d7-11e6-9007-ecf4bbdeffbc 1 3
4eabdbad-6470-11e7-bd48-70106fb1fcca 3 1
4eb2bc6e-cc0a-4355-aa26-1c6e93a80a06 2 1
4ec82080-64ff-4423-a727-b1d8f91c41c9 2 1
4ed6e908-5ada-4187-8f61-9157fa18202c 3 2
4ed80abc-144e-11e7-9936-008cfae57a48 1 1
4eea738c-c9d1-4c0e-b4b6-05cc9bf28e7f 2 3
4effa18d-2d42-44d9-b1dd-c30961710142 2 1
4f040d07-9922-485c-ad02-343b8b7c5b89 3 1
4f121079-afb2-11e6-9007-ecf4bbdeffbc 1 3
4f16e3ad-17cf-4201-be9f-7718978d2b3d 2 1
4f29bfa0-29e5-4b49-894e-0b34ba6cf327 2 1
4f369375-cb94-4154-97ba-655a6100b49b 2 1
4f3c98e6-97fb-4147-963c-64000a86446f 2 1
4f3cce8b-1c41-42b6-866e-240caf500364 2 1
4f489fb7-d1d1-411d-b07e-4bece858b79b 3 1
4f74bf78-1142-4d5d-ac9a-0f992220c14e 2 1
4f957fc0-f354-11e6-9007-ecf4bbdeffbc 1 2
4f97d464-d11c-4a30-a24f-a588999a6708 1 2
4f9c4426-d26c-11e6-9007-ecf4bbdeffbc 1 2
4fa8a9f0-21f1-4224-bf0b-41f15abd3ed9 3 1
4fec37f1-17de-405d-8438-74a7e6fb816e 3 1
4feef3b4-d0c9-4a4c-aabd-ebe92dfec3b9 1 1
4ff10d52-afb9-11e6-9007-ecf4bbdeffbc 1 1
4fffd018-b6f9-11e6-9007-ecf4bbdeffbc 1 1
50031a91-2c07-11e7-8008-7cd30ab49c9c 1 3
50098ba1-8c64-41fb-af2c-f478ddb5f965 2 1
500e65da-513e-4a97-8472-e3436a0e3d38 2 1
502fbe70-c54c-40ab-a3c4-ef38eb7a8de8 2 3
5034188a-83af-4fa0-94d5-80ec5f6582fe 2 1
5045eecc-d895-4744-88cd-4a1b51d47fe2 2 1
50544cb9-1079-438e-a37f-8b84b9a99378 2 1
505a91ea-03f5-47ce-a17c-426f67545d56 2 2
50605138-ef5a-4f6a-bef9-81e9b6fff925 1 3
5060d7eb-0663-4cb8-a35d-df665723c851 2 2
506698d3-1fed-11e7-8008-7cd30ab49c9c 1 1
5069da4d-0003-4ddc-a425-8bd2e7490258 1 1
506b6680-1523-427c-ad32-b9c97d794dcf 2 1
506c3bc8-c895-494f-b72a-671b0c4a809c 1 2
5077cf65-552f-4eaf-973b-7109a671a19b 3 1
50876347-ac64-4af5-b82c-351e8ffe42a2 1 1
50a727d9-9bf4-11e6-9007-ecf4bbdeffbc 1 1
50acdfb6-0fcd-4b32-adad-ca9d47795d12 2 1
50b15493-afa3-4b5c-8ef3-e81ee8cbdf33 1 1
50b8f01f-b77e-49a9-91d1-ac67469f93fa 1 1
50e99c93-294a-4691-98d2-c118cc22def7 1 2
50f3b310-0c28-4ffa-abb0-045f40b87e8a 2 1
5100bf85-cbd4-4fd6-a576-c7317a72525c 1 3
51087836-0232-11e6-9180-ecf4bbdede50 1 1
5108e5b7-2959-4553-a977-f7324e92f840 3 3
511edf26-23f1-11e7-8008-7cd30ab49c9c 1 1
51322371-8171-4d4f-97c4-b09cb9ee0d55 2 1
513d331a-371b-41d9-a6d2-6a7be55b7efa 3 1
513e33a2-cb2a-41a2-a5a4-b618c19fc6d3 2 1
51416f47-b48c-4768-a928-a4c612e6aa66 3 2
514b7d79-0286-489d-96dd-d8c32d6c22b1 2 1
514f7cb7-fd9b-45b5-871a-45db08d0a844 1 1
5161180e-c286-11e6-9007-ecf4bbdeffbc 1 1
516cee69-d1fa-42f4-b739-d1c9d27e31b7 2 3
518425ba-86f4-4383-ae55-00a3a28f64d4 2 1
51a8ae9e-0d45-44fc-8752-d234495ed952 1 3
51b06472-26de-4c10-92bc-9d7fc89d9f01 3 2
51b2bc14-c842-4b33-abb9-4c90a307e352 3 1
51bbf4ef-526e-4fef-b76f-f255ad3d903d 2 2
51c2c286-6ebc-4c98-9ebc-9a5025012359 2 2
51c49245-1e79-486f-9057-fc389a17a9ae 1 3
51c82de4-1b0a-44bc-8730-32a1f598b084 2 1
51d775c1-b560-11e6-9007-ecf4bbdeffbc 1 3
51e0715c-299f-44fb-bb76-fda889221bfa 1 1
51e39dc3-5e72-4899-850c-7c48f14c8fae 2 1
51e442b3-e8ed-4796-b382-662848f71380 2 1
51e95081-1568-43c8-99dc-0e4f17ee809e 1 1
51f60630-5346-4bc3-b30b-3065da8a3591 1 3
51f8ff45-1dc5-11e7-bf3b-008cfae27c4c 2 1
52061880-edf2-4c50-a063-39ffcdc5d800 3 2
520d582c-9d8e-47d1-8c46-25cb76bc4005 1 3
520f03a7-5c52-45c9-851d-15c73326fcda 3 1
520fb41f-e8ba-47b4-9e76-e3e27d911bb3 2 1
5224511e-c02b-4c22-a899-0e51737cd67a 1 2
